species,study.id,preferred,type,genus,family,order,trophic.group,diet,diet.reference,latitude,longitude,study.location,sample.period,temperature.c,age.class,bodylength.metric,bodylength.mean.mm,bodylength.min.mm,bodylength.max.mm,bodylength.sd.mm,bodylength.n,ln.bodylength,gutlength.mean.mm,ln.gutlength.mean,gutlength.sd,relativelength.min,relativelength.max,relativelength.mean,relativelength.sd,relativelength.n,ln.relativelength,reference,notes,,
Gobionotothen_angustifrons,17,Y,entire gut,Notothenia,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,103,71,140,25,10,4.634728988,62.212,4.130547907,Notothenia_angustifrons,,,0.604,,10,-0.504181081,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",Added stomach and intestine length to get total gut length.,,
Gobionotothen_gibberifrons,17,N,intestine,Notothenia,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,211,125,330,75,10,5.351858133,191.799,5.256447949,Notothenia_gibberifrons,,,0.909,,10,-0.095410185,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",Added stomach and intestine length to get total gut length.,,
Gobionotothen_gibberifrons,17,Y,entire gut,Notothenia,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,211,125,330,75,10,5.351858133,223.238,5.408238467,Notothenia_gibberifrons,,,1.058,,10,0.056380333,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",Added stomach and intestine length to get total gut length.,,
Lepidonotothen_squamifrons,17,N,intestine,Notothenia,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,176,155,190,22,4,5.170483995,75.856,4.328836806,Notothenia_kempi,,,0.431,,4,-0.841647189,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",Added stomach and intestine length to get total gut length.,,
Lepidonotothen_squamifrons,17,Y,entire gut,Notothenia,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,176,155,190,22,4,5.170483995,100.144,4.60660915,Notothenia_kempi,,,0.569,,4,-0.563874845,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",Added stomach and intestine length to get total gut length.,,
Lindbergichthys_nudifrons,17,N,intestine,Notothenia,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,91,54,132,22,10,4.510859507,35.945,3.581989992,Notothenia_nudifrons,,,0.395,,10,-0.928869514,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",Added stomach and intestine length to get total gut length.,,
Lindbergichthys_nudifrons,17,Y,entire gut,Notothenia,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,91,54,132,22,10,4.510859507,50.414,3.920268914,Notothenia_nudifrons,,,0.554,,10,-0.590590592,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",Added stomach and intestine length to get total gut length.,,
Nototheniops_larseni,17,N,intestine,Notothenia,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,121,92,165,21,12,4.795790546,48.4,3.879499814,Notothenia_larseni,,,0.4,,11,-0.916290732,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",Added stomach and intestine length to get total gut length.,,
Nototheniops_larseni,17,Y,entire gut,Notothenia,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,121,92,165,21,12,4.795790546,65.098,4.175893827,Notothenia_larseni,,,0.538,,11,-0.619896719,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",Added stomach and intestine length to get total gut length.,,
Trematomus_eulepidotus,17,N,intestine,Trematomus,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,123,123,123,,1,4.812184355,50.061,3.913242262,Trematomus_eulepidotus,,,0.407,,1,-0.898942094,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",,,
Trematomus_eulepidotus,17,Y,entire gut,Trematomus,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,123,123,123,,1,4.812184355,72.078,4.277748866,Trematomus_eulepidotus,,,0.586,,1,-0.534435489,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",,,
Trematomus_newnesi,17,N,intestine,Trematomus,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,131,105,142,20,4,4.875197323,49.78,3.907613297,Trematomus_newnesi,,,0.38,,4,-0.967584026,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",Added stomach and intestine length to get total gut length.,,
Trematomus_newnesi,17,Y,entire gut,Trematomus,Nototheniidae,Perciformes,carnivore,invertebrates,same,-57.3,38.6,Antarctica,May 1975 to February 1976,0.2,,standard,131,105,142,20,4,4.875197323,68.251,4.223192086,Trematomus_newnesi,,,0.521,,4,-0.652005237,"Ojeda, P.F. (1986). Morphological characterization of the alimentary tract of Antarctic fishes and its relation to feeding habits. Polar Biology, 5(2), 125–128.",Added stomach and intestine length to get total gut length.,,
Abudefduf_saxatilis,45,Y,entire gut,Abudefduf,Pomacentridae,Perciformes,omnivore,omnivore,same,9.33,-82.25,Bocas del Toro Panama,17-Apr,29,adult,standard,112.1818182,88,123,10.98014737,11,4.720120932,245.6781819,5.504022476,,1.47,2.5,2.19,0.29,11,0.783901544,Personal data,,,
Abudefduf_troschelii,28,Y,entire gut,Abudefduf,Pomacentridae,Perciformes,omnivore,omnivore,same,8.7,-79,Las Perlas Islands Panama,19-Mar,21,adult,standard,121.2857143,93,137,11.81161656,21,4.798149037,245.7661665,5.504380541,,1.216666667,3.509433962,2.026340595,0.489273053,21,0.706231504,Personal data,,,
Abudefduf_troschelii,28,Y,entire gut,Abudefduf,Pomacentridae,Perciformes,omnivore,omnivore,same,8.7,-79,Las Perlas Islands Panama,18-Nov,28,adult,standard,124.5757576,104,135,8.196913684,33,4.824914025,226.6688911,5.423490323,,1.12,2.30075188,1.819526491,0.316569142,33,0.598576298,Personal data,,,
Chromis_atrilobata,28,Y,entire gut,Chromis,Pomacentridae,Perciformes,carnivore,zooplankton,same,8.7,-79,Las Perlas Islands Panama,19-Mar,21,adult,standard,76.3,65,89,7.288499312,10,4.334672938,122.5001157,4.808111974,,1.375,1.789473684,1.605506104,0.148301742,10,0.473439036,Personal data,,,
Chromis_atrilobata,28,Y,entire gut,Chromis,Pomacentridae,Perciformes,carnivore,zooplankton,same,8.7,-79,Las Perlas Islands Panama,18-Nov,28,adult,standard,61.78571429,54,80,5.632952932,28,4.123672177,89.506373,4.494309829,,1.06779661,1.813333333,1.44865806,0.146660243,28,0.370637652,Personal data,,,
Microspathodon_bairdii,28,Y,entire gut,Microspathodon,Pomacentridae,Perciformes,herbivore,diatoms,same,8.7,-79,Las Perlas Islands Panama,19-Mar,21,adult,standard,172,123,210,38.80721582,4,5.147494477,1244.113837,7.126178778,,4.5,8.928205128,7.233219983,1.917561097,4,1.978684301,Personal data,,,
Microspathodon_bairdii,28,Y,entire gut,Microspathodon,Pomacentridae,Perciformes,herbivore,diatoms,same,8.7,-79,Las Perlas Islands Panama,18-Nov,28,adult,standard,195.8235294,145,220,20.41517602,17,5.277213894,1247.459502,7.128864364,,3.470046083,8.427083333,6.370324883,1.409493018,17,1.85165047,Personal data,,,
Microspathodon_dorsalis,28,Y,entire gut,Microspathodon,Pomacentridae,Perciformes,herbivore,diatoms,same,8.7,-79,Las Perlas Islands Panama,19-Mar,21,adult,standard,176.5454545,139,200,16.45984225,22,5.173578376,1164.04778,7.059658676,,4.909638554,8.181818182,6.593473524,0.684162563,22,1.8860803,Personal data,,,
Microspathodon_dorsalis,28,Y,entire gut,Microspathodon,Pomacentridae,Perciformes,herbivore,diatoms,same,8.7,-79,Las Perlas Islands Panama,18-Nov,28,adult,standard,182.0869565,130,205,18.64967229,23,5.204484356,1086.855424,6.991043874,,3.804878049,6.827160494,5.968881269,0.719225348,23,1.786559518,Personal data,,,
Stegastes_flavilatus,28,Y,entire gut,Stegastes,Pomacentridae,Perciformes,omnivore,omnivore,same,8.7,-79,Las Perlas Islands Panama,19-Mar,21,adult,standard,114.3333333,90,124,8.223331953,24,4.739118158,394.8002013,5.978379817,,2.966942149,4.851239669,3.453062986,0.447068926,24,1.239261659,Personal data,,,
Stegastes_flavilatus,28,Y,entire gut,Stegastes,Pomacentridae,Perciformes,omnivore,omnivore,same,8.7,-79,Las Perlas Islands Panama,18-Nov,28,adult,standard,117.8888889,85,132,9.045212713,36,4.769742561,349.466034,5.856406372,,0.708661417,5.284552846,2.964367866,0.65204788,36,1.086663811,Personal data,,,
Lagodon_rhomboides,44,Y,entire gut,Lagodon,Sparidae,Perciformes,omnivore,omnivore,same,37.8,-76.1,South Bay Virginia,18-Jun,22.4,juvenile,standard,60,30,76,14,21,4.094344562,138,4.927253685,,1.6,3.2,2.3,0.4,21,0.832909123,Personal data,,,
Lagodon_rhomboides,44,Y,entire gut,Lagodon,Sparidae,Perciformes,omnivore,omnivore,same,37.8,-76.1,South Bay Virginia,18-Sep,25.6,juvenile,standard,102,100,104,2,3,4.624972813,265.2,5.580484258,,2.5,2.7,2.6,0.1,3,0.955511445,Personal data,,,
Lagodon_rhomboides,44,Y,entire gut,Lagodon,Sparidae,Perciformes,omnivore,omnivore,same,34.7,-76.7,Morehead City North Carolina,19-Jun,26.5,juvenile,standard,106,85,157,18,19,4.663439094,286.2,5.656690867,,1.8,4.3,2.7,0.6,19,0.993251773,Personal data,,,
Lagodon_rhomboides,44,Y,entire gut,Lagodon,Sparidae,Perciformes,omnivore,omnivore,same,34.7,-76.7,Morehead City North Carolina,18-Jun,26.9,juvenile,standard,78,25,155,39,47,4.356708827,163.8,5.098646171,,1.3,2.9,2.1,0.4,47,0.741937345,Personal data,,,
Lagodon_rhomboides,44,Y,entire gut,Lagodon,Sparidae,Perciformes,omnivore,omnivore,same,28.9,-80.8,Oak Hill Florida,19-Jul,28.5,juvenile,standard,51,40,70,8,21,3.931825633,96.9,4.573679519,,1.2,3.3,1.9,0.5,21,0.641853886,Personal data,,,
Lagodon_rhomboides,44,Y,entire gut,Lagodon,Sparidae,Perciformes,omnivore,omnivore,same,24.8,-81,Grassy Key Florida,18-Jun,28.7,juvenile,standard,71,40,145,21,31,4.262679877,149.1,5.004617222,,1.4,3.3,2.1,0.4,31,0.741937345,Personal data,,,
Lagodon_rhomboides,44,Y,entire gut,Lagodon,Sparidae,Perciformes,omnivore,omnivore,same,28.9,-80.8,Oak Hill Florida,18-Sep,29.2,juvenile,standard,114,143,154,4,2,4.736198448,262.2,5.569107571,,2.2,2.2,2.3,0.1,2,0.832909123,Personal data,,,
Lagodon_rhomboides,44,Y,entire gut,Lagodon,Sparidae,Perciformes,omnivore,omnivore,same,24.8,-81,Grassy Key Florida,18-Sep,29.7,juvenile,standard,79,56,104,9,39,4.369447852,197.5,5.285738584,,1.5,5,2.5,0.7,39,0.916290732,Personal data,,,
Amblygobius_phalaena,7,Y,entire gut,Amblygobius,Gobiidae,Gobiiformes,omnivore,omnivore,same,-5,119.3,Barrang Lompo Indonesia,,28.8,,standard,40.55,28.88,52.27,11.69,3,3.702535781,69.57,4.24233344,11.7,1.31,2.1,1.715659679,0.4,3,0.518793793,"Pogoreutz, C., & Ahnelt, H. (2014). Gut morphology and relative gut length do not reliably reflect trophic level in gobiids: A comparison of four species from a tropical Indo-Pacific seagrass bed. Journal of Applied Ichthyology, 30, 408–410.",Collection date not reported so took temperature data for area for years preceding publication.,,
Austrolethops_wardi,7,Y,entire gut,Austrolethops,Gobiidae,Gobiiformes,herbivore,seagrass,same,-5,119.3,Barrang Lompo Indonesia,,28.8,,standard,32.58,19.62,42.83,9.72,4,3.483698603,31.09,3.436886224,9.75,0.77,1.17,0.954266421,0.16,4,-0.040821995,"Pogoreutz, C., & Ahnelt, H. (2014). Gut morphology and relative gut length do not reliably reflect trophic level in gobiids: A comparison of four species from a tropical Indo-Pacific seagrass bed. Journal of Applied Ichthyology, 30, 408–410.",Collection date not reported so took temperature data for area for years preceding publication.,,
Cryptocentrus_cinctus,7,Y,entire gut,Cryptocentrus,Gobiidae,Gobiiformes,carnivore,invertebrates,same,-5,119.3,Barrang Lompo Indonesia,,28.8,,standard,41.89,40.02,44.39,2.25,3,3.735047135,34.17,3.531348066,3.59,0.73,0.96,0.815707806,0.12,3,-0.198450939,"Pogoreutz, C., & Ahnelt, H. (2014). Gut morphology and relative gut length do not reliably reflect trophic level in gobiids: A comparison of four species from a tropical Indo-Pacific seagrass bed. Journal of Applied Ichthyology, 30, 408–410.",Collection date not reported so took temperature data for area for years preceding publication.,,
Valencienna_sexguttata,7,Y,entire gut,Valenciennea,Gobiidae,Gobiiformes,omnivore,omnivore,same,-5,119.3,Barrang Lompo Indonesia,,28.8,,standard,60.27,49.57,73.63,12.25,3,4.098834467,80.13,4.383650316,29.33,1.15,1.54,1.329517173,0.21,3,0.262364264,"Pogoreutz, C., & Ahnelt, H. (2014). Gut morphology and relative gut length do not reliably reflect trophic level in gobiids: A comparison of four species from a tropical Indo-Pacific seagrass bed. Journal of Applied Ichthyology, 30, 408–410.",Collection date not reported so took temperature data for area for years preceding publication.,,
Lutjanus_argentimaculatus,40,N,intestine,Lutjanus,Lutjanidae,Perciformes,carnivore,invertebrates and fish,"Lutjanus argentimaculatus summary page. (n.d.). FishBase. Retrieved July 16, 2020, from https://www.fishbase.us/summary/Lutjanus-argentimaculatus.html",10,76.1,Kerala India,,27.8,,total,266.7,,,23,10,5.586124431,89.3445,4.492499684,,,,0.335,0.2,10,-1.093624747,"Reshma, K. J., Sumithra, T. G., Nair, A. V., Stefi Raju, V., Kishor, T. G., Sreenath, K. R., & Sanil, N. K. (2018). An insight into the gut microbiology of wild-caught Mangrove Red Snapper, Lutjanus argentimaculatus (Forsskal, 1775). Aquaculture, 497, 320–330. ",,,
Kyphosus_cornelii,5,Y,intestine,Kyphosus,Kyphosidae,Perciformes,herbivore,macroalgae,same,-28.4,113.8,Abrolhos Islands Australia,"February, March, April, June and August 1981 and February 1984",24,juvenile,fork,35.86179167,31.2957,37.9828,1.744741079,24,3.57967243,62.73796316,4.138966737,,1.1828,2.2502,1.7494375,0.294538982,24,0.559294308,"Rimmer, D. W. (1986). Changes in diet and the development of microbial digestion in juvenile buffalo bream, Kyphosus cornelii. Marine Biology, 92(3), 443–448.",,,
Kyphosus_cornelii,5,Y,intestine,Kyphosus,Kyphosidae,Perciformes,herbivore,macroalgae,same,-28.4,113.8,Abrolhos Islands Australia,"February, March, April, June and August 1981 and February 1984",24,juvenile,fork,42.62033103,38.5147,49.3657,3.399245146,29,3.752331394,90.39625244,4.504202811,,1.4338,2.5377,2.120965517,0.266777355,29,0.751871418,"Rimmer, D. W. (1986). Changes in diet and the development of microbial digestion in juvenile buffalo bream, Kyphosus cornelii. Marine Biology, 92(3), 443–448.",,,
Kyphosus_cornelii,5,Y,intestine,Kyphosus,Kyphosidae,Perciformes,herbivore,macroalgae,same,-28.4,113.8,Abrolhos Islands Australia,"February, March, April, June and August 1981 and February 1984",24,juvenile,fork,63.85523158,53.1855,90.8401,12.4414829,19,4.156618515,157.0979851,5.05686972,,2.1679,2.939,2.460221053,0.186568345,19,0.900251205,"Rimmer, D. W. (1986). Changes in diet and the development of microbial digestion in juvenile buffalo bream, Kyphosus cornelii. Marine Biology, 92(3), 443–448.",,,
Kyphosus_cornelii,48,Y,intestine,Kyphosus,Kyphosidae,Perciformes,herbivore,macroalgae,same,-28.8,113.75,Albrohos Islands,August 1979 to October 1981,22.7,,fork,264.5,110,419,,125,5.577841251,1126.77,7.027110412,,,,4.26,0.67,29,1.44926916,"Rimmer, D. W., & Wiebe, W. J. (1987). Fermentative microbial digestion in herbivorous fishes. Journal of Fish Biology, 31(2), 229–236.",,,
Kyphosus_sydneyanus,48,Y,intestine,Kyphosus,Kyphosidae,Perciformes,herbivore,macroalgae,same,-28.8,113.75,Albrohos Islands,August 1979 to October 1981,22.7,,fork,376,138,614,,50,5.929589143,1511.52,7.320871046,,,,4.02,0.51,19,1.391281903,"Rimmer, D. W., & Wiebe, W. J. (1987). Fermentative microbial digestion in herbivorous fishes. Journal of Fish Biology, 31(2), 229–236.",,,
Hyporhamphus_melanochir,29,Y,entire gut,Hyporhamphus,Hemiramphidae,Beloniformes,omnivore,omnivore,same,-38.5,145.2,southeastern Australia,1974 to 1976,15.8,juvenile,fork,180.3819444,112.5,287.5,45.57933167,144,5.195076516,95.60243053,4.560198244,,,,0.53,,69,-0.634878272,"Robertson, A. I., & Klumpp, D. W. (1983). Feeding Habits of the Southern Australian Garfish Hyporhamphus melanochir: A Diurnal Herbivore and Nocturnal Carnivore. Mar. Ecol. Prog. Ser., 5.",Estimated body length from figure 2.,,
Kyphosus_azureus,18,N,intestine,Kyphosus,Kyphosidae,Perciformes,herbivore,macroalgae,same,33.3,-118.3,USA,Jul 1993 - Oct 1994,17.4,,standard,215,135,295,,56,5.370638028,860,6.756932389,,,,4,0.64,56,1.386294361,"Sturm, E. A., & Horn, M. H. (1998). Food habits, gut morphology and pH, and assimilation efficiency of the zebraperch Hermosilla azurea, an herbivorous kyphosid fish of temperate marine waters. Marine Biology, 132(3), 515–522. ","Only reported length range, took midpoint as mean length.",,
