species,study.id,dataset.id,wild.lab,order,family,genus,trophic.group,latitude,longitude,study.location,diet,diet.details,temperature.c,temperature.variation,method,absorption.efficiency.n,component,absorption.efficiency,age.class,bodylength.metric,ln.bodylength,bodylength.avg.mm,bodylength.min.mm,bodylength.max.mm,bodylength.sd.mm,bodylength.se.mm,bodylength.n,mass.avg.g,mass.sd.g,mass.min.g,mass.max.g,mass.n,reference,notes,more notes,
Chromis_chromis,39,39A,wild,Perciformes,Pomacentridae,Chromis,carnivore,42.6,8.8,Corsica,zooplankton,Plankton,20.9,,marker,,total,0.46,,fork,4.219507705,68,,,,,,10.25,,,,,"Pinnegar, J. K., & Polunin, N. V. C. (2006). Planktivorous damselfish support significant nitrogen and phosphorus fluxes to Mediterranean reefs. Marine Biology, 148(5), 1089–1099.","Estimated length from average mass reported and Petrakis, G., & Stergiou, K. I. (1995). Weight-length relationships for 33 fish species in Greek waters. Fisheries Research, 21(3), 465–469.",,
Chromis_chromis,39,39A,wild,Perciformes,Pomacentridae,Chromis,carnivore,42.6,8.8,Corsica,zooplankton,Plankton,20.9,,marker,,carbon,0.84,,fork,4.219507705,68,,,,,,10.25,,,,,"Pinnegar, J. K., & Polunin, N. V. C. (2006). Planktivorous damselfish support significant nitrogen and phosphorus fluxes to Mediterranean reefs. Marine Biology, 148(5), 1089–1099.","Estimated length from average mass reported and Petrakis, G., & Stergiou, K. I. (1995). Weight-length relationships for 33 fish species in Greek waters. Fisheries Research, 21(3), 465–469.",,
Chromis_chromis,39,39A,wild,Perciformes,Pomacentridae,Chromis,carnivore,42.6,8.8,Corsica,zooplankton,Plankton,20.9,,marker,,nitrogen,0.92,,fork,4.219507705,68,,,,,,10.25,,,,,"Pinnegar, J. K., & Polunin, N. V. C. (2006). Planktivorous damselfish support significant nitrogen and phosphorus fluxes to Mediterranean reefs. Marine Biology, 148(5), 1089–1099.","Estimated length from average mass reported and Petrakis, G., & Stergiou, K. I. (1995). Weight-length relationships for 33 fish species in Greek waters. Fisheries Research, 21(3), 465–469.",,
Plectroglyphidodon_lacrymatus,21,21C,wild,Perciformes,Pomacentridae,Plectroglyphidodon,herbivore,-9.5,147.3,Motupore Island Papua New Guinea,turf algae,wild,25.3,,marker,18,organic,0.706,,standard,4.138361448,62.7,58,70,,,,,,,,,"Polunin, N. V. C. (1988). Efficient uptake of algal production by a single resident herbivorous fish on the reef. Journal of Experimental Marine Biology and Ecology, 123(1), 61–76.",Took NOAA temp for area during study period as none reported.,,
Plectroglyphidodon_lacrymatus,21,21B,wild,Perciformes,Pomacentridae,Plectroglyphidodon,herbivore,-9.5,147.3,Motupore Island Papua New Guinea,turf algae,wild,27,,marker,14,organic,0.676,,standard,4.138361448,62.7,58,70,,,,,,,,,"Polunin, N. V. C. (1988). Efficient uptake of algal production by a single resident herbivorous fish on the reef. Journal of Experimental Marine Biology and Ecology, 123(1), 61–76.",Took NOAA temp for area during study period as none reported.,,
Plectroglyphidodon_lacrymatus,21,21A,wild,Perciformes,Pomacentridae,Plectroglyphidodon,herbivore,-9.5,147.3,Motupore Island Papua New Guinea,turf algae,turf algae (feeding off Montastrea annularis substrate),28.3,,marker,32,organic,0.585,,standard,4.138361448,62.7,58,70,,,,,,,,,"Polunin, N. V. C. (1988). Efficient uptake of algal production by a single resident herbivorous fish on the reef. Journal of Experimental Marine Biology and Ecology, 123(1), 61–76.",Took NOAA temp for area during study period as none reported.,,
Plectroglyphidodon_lacrymatus,21,21A,wild,Perciformes,Pomacentridae,Plectroglyphidodon,herbivore,-9.5,147.3,Motupore Island Papua New Guinea,turf algae,turf algae (feeding off Montastrea annularis substrate),28.3,,marker,5,nitrogen,0.765,,standard,4.138361448,62.7,58,70,,,,,,,,,"Polunin, N. V. C. (1988). Efficient uptake of algal production by a single resident herbivorous fish on the reef. Journal of Experimental Marine Biology and Ecology, 123(1), 61–76.",Took NOAA temp for area during study period as none reported.,,
Girella_tricuspidata,2,2B,lab,Perciformes,Kyphosidae,Girella,herbivore,-36.33,174.8,Hauraki Gulf,macroalgae,Enteromorpha intestinalis,16.5,0.5,total collection,4,protein,0.817,,standard,5.298317367,200,150,250,,,,,,,,,"Raubenheimer, D., Zemke-White, W. L., Phillips, R. J., & Clements, K. D. (2005). Algal Macronutrients and Food Selection by the Omnivorous Marine Fish Girella Tricuspidata. Ecology, 86(10), 2601–2610.","Took average length to be midpoint of length range.  Did not include data for Gracilaria chilensis, which is not a dietary species.",,
Girella_tricuspidata,2,2C,lab,Perciformes,Kyphosidae,Girella,herbivore,-36.33,174.8,Hauraki Gulf,macroalgae,Ulva lactuca,16.5,0.5,total collection,4,protein,0.835,,standard,5.298317367,200,150,250,,,,,,,,,"Raubenheimer, D., Zemke-White, W. L., Phillips, R. J., & Clements, K. D. (2005). Algal Macronutrients and Food Selection by the Omnivorous Marine Fish Girella Tricuspidata. Ecology, 86(10), 2601–2610.","Took average length to be midpoint of length range.  Did not include data for Gracilaria chilensis, which is not a dietary species.",,
Histrio_histrio,45,45A,lab,Lophiiformes,Antennariidae,Histrio,carnivore,56.9,-2.2,Sargasso Sea,invertebrate,Latreutes fucorum and Leander tenuicornes,22.5,1.5,total collection,15,total,0.723,,standard,2.970414466,19.5,10,29,,,,,,,,,"Smith, K. L. (1973). Energy transformations by the sargassum fish, Histrio histrio (L.). Journal of Experimental Marine Biology and Ecology, 12(3), 219–227.",Took average length to be midpoint of length range. ,,
Histrio_histrio,45,45B,lab,Lophiiformes,Antennariidae,Histrio,carnivore,56.9,-2.2,Sargasso Sea,invertebrate,Latreutes fucorum and Leander tenuicornes,22.5,1.5,total collection,6,total,0.739,,standard,3.784189634,44,37,51,,,,,,,,,"Smith, K. L. (1973). Energy transformations by the sargassum fish, Histrio histrio (L.). Journal of Experimental Marine Biology and Ecology, 12(3), 219–227.",Took average length to be midpoint of length range. ,,
Histrio_histrio,45,45C,lab,Lophiiformes,Antennariidae,Histrio,carnivore,56.9,-2.2,Sargasso Sea,invertebrate,Latreutes fucorum and Leander tenuicornes,22.5,1.5,total collection,3,total,0.823,,standard,4.424846632,83.5,81,86,,,,,,,,,"Smith, K. L. (1973). Energy transformations by the sargassum fish, Histrio histrio (L.). Journal of Experimental Marine Biology and Ecology, 12(3), 219–227.",Took average length to be midpoint of length range. ,,
Hermosilla_azurea,13,13A,lab,Perciformes,Kyphosidae,Hermosilla,herbivore,33.4,-118.4,Santa Catalina Island USA,macroalgae,Chondracanthus canaliculatus,17,0.5,marker,10,carbon,0.737,,standard,5.370638028,215,135,295,,,,,,130,852,,"Sturm, E. A., & Horn, M. H. (1998). Food habits, gut morphology and pH, and assimilation efficiency of the zebraperch Hermosilla azurea, an herbivorous kyphosid fish of temperate marine waters. Marine Biology, 132(3), 515–522. ",Took average length to be midpoint of length range. ,Did not include data for force-fed algae.,
Hermosilla_azurea,13,13B,lab,Perciformes,Kyphosidae,Hermosilla,herbivore,33.4,-118.4,Santa Catalina Island USA,macroalgae,Mazzaella leptorhynchos,17,0.5,marker,10,nitrogen,0.737,,standard,5.370638028,215,135,295,,,,,,130,852,,"Sturm, E. A., & Horn, M. H. (1998). Food habits, gut morphology and pH, and assimilation efficiency of the zebraperch Hermosilla azurea, an herbivorous kyphosid fish of temperate marine waters. Marine Biology, 132(3), 515–522. ",Took average length to be midpoint of length range. ,Did not include data for force-fed algae.,
Hermosilla_azurea,13,13B,lab,Perciformes,Kyphosidae,Hermosilla,herbivore,33.4,-118.4,Santa Catalina Island USA,macroalgae,Mazzaella leptorhynchos,17,0.5,marker,10,carbon,0.745,,standard,5.370638028,215,135,295,,,,,,130,852,,"Sturm, E. A., & Horn, M. H. (1998). Food habits, gut morphology and pH, and assimilation efficiency of the zebraperch Hermosilla azurea, an herbivorous kyphosid fish of temperate marine waters. Marine Biology, 132(3), 515–522. ",Took average length to be midpoint of length range. ,Did not include data for force-fed algae.,
Hermosilla_azurea,13,13A,lab,Perciformes,Kyphosidae,Hermosilla,herbivore,33.4,-118.4,Santa Catalina Island USA,macroalgae,Chondracanthus canaliculatus,17,0.5,marker,10,nitrogen,0.777,,standard,5.370638028,215,135,295,,,,,,130,852,,"Sturm, E. A., & Horn, M. H. (1998). Food habits, gut morphology and pH, and assimilation efficiency of the zebraperch Hermosilla azurea, an herbivorous kyphosid fish of temperate marine waters. Marine Biology, 132(3), 515–522. ",Took average length to be midpoint of length range. ,Did not include data for force-fed algae.,
Hermosilla_azurea,13,13C,lab,Perciformes,Kyphosidae,Hermosilla,herbivore,33.4,-118.4,Santa Catalina Island USA,macroalgae,Ulva lobata,17,0.5,marker,8,carbon,0.791,,standard,5.370638028,215,135,295,,,,,,130,852,,"Sturm, E. A., & Horn, M. H. (1998). Food habits, gut morphology and pH, and assimilation efficiency of the zebraperch Hermosilla azurea, an herbivorous kyphosid fish of temperate marine waters. Marine Biology, 132(3), 515–522. ",Took average length to be midpoint of length range. ,Did not include data for force-fed algae.,
Hermosilla_azurea,13,13C,lab,Perciformes,Kyphosidae,Hermosilla,herbivore,33.4,-118.4,Santa Catalina Island USA,macroalgae,Ulva lobata,17,0.5,marker,8,nitrogen,0.827,,standard,5.370638028,215,135,295,,,,,,130,852,,"Sturm, E. A., & Horn, M. H. (1998). Food habits, gut morphology and pH, and assimilation efficiency of the zebraperch Hermosilla azurea, an herbivorous kyphosid fish of temperate marine waters. Marine Biology, 132(3), 515–522. ",Took average length to be midpoint of length range. ,Did not include data for force-fed algae.,
Hermosilla_azurea,13,13C,lab,Perciformes,Kyphosidae,Hermosilla,herbivore,33.4,-118.4,Santa Catalina Island USA,macroalgae,Ulva lobata,17,0.5,marker,8,protein,0.832,,standard,5.370638028,215,135,295,,,,,,130,852,,"Sturm, E. A., & Horn, M. H. (1998). Food habits, gut morphology and pH, and assimilation efficiency of the zebraperch Hermosilla azurea, an herbivorous kyphosid fish of temperate marine waters. Marine Biology, 132(3), 515–522. ",Took average length to be midpoint of length range. ,Did not include data for force-fed algae.,
Hermosilla_azurea,13,13A,lab,Perciformes,Kyphosidae,Hermosilla,herbivore,33.4,-118.4,Santa Catalina Island USA,macroalgae,Chondracanthus canaliculatus,17,0.5,marker,10,protein,0.859,,standard,5.370638028,215,135,295,,,,,,130,852,,"Sturm, E. A., & Horn, M. H. (1998). Food habits, gut morphology and pH, and assimilation efficiency of the zebraperch Hermosilla azurea, an herbivorous kyphosid fish of temperate marine waters. Marine Biology, 132(3), 515–522. ",Took average length to be midpoint of length range. ,Did not include data for force-fed algae.,
Hermosilla_azurea,13,13B,lab,Perciformes,Kyphosidae,Hermosilla,herbivore,33.4,-118.4,Santa Catalina Island USA,macroalgae,Mazzaella leptorhynchos,17,0.5,marker,10,protein,0.884,,standard,5.370638028,215,135,295,,,,,,130,852,,"Sturm, E. A., & Horn, M. H. (1998). Food habits, gut morphology and pH, and assimilation efficiency of the zebraperch Hermosilla azurea, an herbivorous kyphosid fish of temperate marine waters. Marine Biology, 132(3), 515–522. ",Took average length to be midpoint of length range. ,Did not include data for force-fed algae.,
Sparisoma_radians,14,14A,lab,Perciformes,Scaridae,Sparisoma,herbivore,16.8,-88.1,Belize,seagrass,Thalassia testudinum,28.8,,marker,5,total,0.496,,standard,4.276666119,72,55,89,,,,,,,,,"Targett, N. M., Boettcher, A. A., Targett, T. E., & Vrolijk, N. H. (1995). Tropical marine herbivore assimilation of phenolic-rich plants. Oecologia, 103(2), 170–179.",Took average length to be midpoint of length range. ,Only included data for Sparisoma radians fed one of its preferred foods.  Couldn't find evidence S.radians or S. chrysopterum eat brown algae.,Took NOAA temp for area during study period as none reported.
Sparisoma_radians,14,14A,lab,Perciformes,Scaridae,Sparisoma,herbivore,16.8,-88.1,Belize,seagrass,Thalassia testudinum,28.8,,marker,5,organic,0.664,,standard,4.276666119,72,55,89,,,,,,,,,"Targett, N. M., Boettcher, A. A., Targett, T. E., & Vrolijk, N. H. (1995). Tropical marine herbivore assimilation of phenolic-rich plants. Oecologia, 103(2), 170–179.",Took average length to be midpoint of length range. ,Only included data for Sparisoma radians fed one of its preferred foods.  Couldn't find evidence S.radians or S. chrysopterum eat brown algae.,Took NOAA temp for area during study period as none reported.
Fundulus_heteroclitus,58,58A,lab,Cyprinodontiformes,Fundulidae,Fundulus,carnivore,44.4,-68.8,Penobscot Bay Maine,invertebrate,Orchestia grillus,5,,marker,,energy,0.731,,total,4.079953046,59,,,,,,3,,<1,>3,,"Targett, T. E. (1979). The effect of temperature and body size on digestive efficiency in Fundulus heteroclitus (L.). Journal of Experimental Marine Biology and Ecology, 38(2), 179–186.","Assumed average weight of 3g, calculated length from Kneib, R. T., & Stiven, A. E. (1978). Growth, reproduction, and feeding oF Fundulus heteroclitus (L.) on a North Carolina salt marsh. Journal of Experimental Marine Biology and Ecology, 31(2), 121–140.",,
Fundulus_heteroclitus,58,58B,lab,Cyprinodontiformes,Fundulidae,Fundulus,carnivore,44.4,-68.8,Penobscot Bay Maine,invertebrate,Orchestia grillus,13,,marker,,energy,0.797,,total,4.079953046,59,,,,,,3,,<1,>3,,"Targett, T. E. (1979). The effect of temperature and body size on digestive efficiency in Fundulus heteroclitus (L.). Journal of Experimental Marine Biology and Ecology, 38(2), 179–186.","Assumed average weight of 3g, calculated length from Kneib, R. T., & Stiven, A. E. (1978). Growth, reproduction, and feeding oF Fundulus heteroclitus (L.) on a North Carolina salt marsh. Journal of Experimental Marine Biology and Ecology, 31(2), 121–140.",,
Fundulus_heteroclitus,58,58C,lab,Cyprinodontiformes,Fundulidae,Fundulus,carnivore,44.4,-68.8,Penobscot Bay Maine,invertebrate,Orchestia grillus,21,,marker,,energy,0.872,,total,4.079953046,59,,,,,,3,,<1,>3,,"Targett, T. E. (1979). The effect of temperature and body size on digestive efficiency in Fundulus heteroclitus (L.). Journal of Experimental Marine Biology and Ecology, 38(2), 179–186.","Assumed average weight of 3g, calculated length from Kneib, R. T., & Stiven, A. E. (1978). Growth, reproduction, and feeding oF Fundulus heteroclitus (L.) on a North Carolina salt marsh. Journal of Experimental Marine Biology and Ecology, 31(2), 121–140.",,
Fundulus_heteroclitus,58,58D,lab,Cyprinodontiformes,Fundulidae,Fundulus,carnivore,44.4,-68.8,Penobscot Bay Maine,invertebrate,Orchestia grillus,29,,marker,,energy,0.863,,total,4.079953046,59,,,,,,3,,<1,>3,,"Targett, T. E. (1979). The effect of temperature and body size on digestive efficiency in Fundulus heteroclitus (L.). Journal of Experimental Marine Biology and Ecology, 38(2), 179–186.","Assumed average weight of 3g, calculated length from Kneib, R. T., & Stiven, A. E. (1978). Growth, reproduction, and feeding oF Fundulus heteroclitus (L.) on a North Carolina salt marsh. Journal of Experimental Marine Biology and Ecology, 31(2), 121–140.",,
Sparisoma_radians,27,27B,lab,Perciformes,Scaridae,Sparisoma,herbivore,17.7,-64.8,St Croix US Virgin Islands,macroalgae,Halimeda incrassata,27,,marker,,total,0.03,,standard,4.110873864,61,52,70,,,,,,,,,"Targett, T. E., & Targett, N. M. (1990). Energetics of food selection by the herbivorous parrotfish Sparisoma radians: roles of assimilation efficiency, gut evacuation rate, and algal secondary metabolites. Mar Ecol Prog Ser, 66, 13–21.",Did not include data for Thalassia testidinum coated with Halimeda extract.  S. radians will eat both algae though.,Took midpoint length from gut evacuation experiments as average length for absorption efficiency experiments,
Sparisoma_radians,27,27B,lab,Perciformes,Scaridae,Sparisoma,herbivore,17.7,-64.8,St Croix US Virgin Islands,macroalgae,Halimeda incrassata,27,,marker,,energy,0.1,,standard,4.110873864,61,52,70,,,,,,,,,"Targett, T. E., & Targett, N. M. (1990). Energetics of food selection by the herbivorous parrotfish Sparisoma radians: roles of assimilation efficiency, gut evacuation rate, and algal secondary metabolites. Mar Ecol Prog Ser, 66, 13–21.",Did not include data for Thalassia testidinum coated with Halimeda extract.  S. radians will eat both algae though.,Took midpoint length from gut evacuation experiments as average length for absorption efficiency experiments,
Sparisoma_radians,27,27B,lab,Perciformes,Scaridae,Sparisoma,herbivore,17.7,-64.8,St Croix US Virgin Islands,macroalgae,Halimeda incrassata,27,,marker,,organic,0.19,,standard,4.110873864,61,52,70,,,,,,,,,"Targett, T. E., & Targett, N. M. (1990). Energetics of food selection by the herbivorous parrotfish Sparisoma radians: roles of assimilation efficiency, gut evacuation rate, and algal secondary metabolites. Mar Ecol Prog Ser, 66, 13–21.",Did not include data for Thalassia testidinum coated with Halimeda extract.  S. radians will eat both algae though.,Took midpoint length from gut evacuation experiments as average length for absorption efficiency experiments,
